,id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob,az_region,distance_km
7398,381008,GUA-2020-2-15809-214,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Borderland Beat ,2020-10-24,Guanajuato: 21 killed in one day, 9 in León, which has become the hot spot""",Borderland Beat,2020-10-24,"Guanajuato: 21 killed in one day, 9 in León, which has become the hot spot",Borderland Beat,1,Celaya town,side of the Northwest Axis,Guanajuato state,Celaya municipality,20.52353,-100.8157,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2020-10-22 00:00:00.000,2020-10-22 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,44.933667252014054
7399,381009,GUA-2020-2-15809-216,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Borderland Beat ,2020-10-24,Guanajuato: 21 killed in one day, 9 in León, which has become the hot spot""",Borderland Beat,2020-10-24,"Guanajuato: 21 killed in one day, 9 in León, which has become the hot spot",Borderland Beat,1,Cortazar town,Cortazar,Guanajuato state,Cortazar municipality,20.48008,-100.96067,POINT (-100.96067 20.48008),158559,Mexico,70,Americas,1,1,2020-10-22 00:00:00.000,2020-10-22 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,60.66752266960248
7400,381010,GUA-2020-2-15809-217,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Borderland Beat ,2020-10-24,Guanajuato: 21 killed in one day, 9 in León, which has become the hot spot""",Borderland Beat,2020-10-24,"Guanajuato: 21 killed in one day, 9 in León, which has become the hot spot",Borderland Beat,1,Apaseo El Grande town,Cortazar,Guanajuato state,Apaseo el Grande municipality,20.5453,-100.687388,POINT (-100.687388 20.5453),159279,Mexico,70,Americas,1,1,2020-10-22 00:00:00.000,2020-10-22 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,31.356695089730973
7401,381011,GUA-2020-2-15809-218,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Borderland Beat ,2020-10-24,Guanajuato: 21 killed in one day, 9 in León, which has become the hot spot""",Borderland Beat,2020-10-24,"Guanajuato: 21 killed in one day, 9 in León, which has become the hot spot",Borderland Beat,1,Valle de Santiago town,community of Las Jicamas,Guanajuato state,Valle de Santiago municipality,20.392778,-101.191389,POINT (-101.191389 20.392778),158558,Mexico,70,Americas,1,1,2020-10-22 00:00:00.000,2020-10-22 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,86.30461187216281
7402,381785,MEX-2020-2-16805-46,2020,True,Clear,2,16805.0,15347,Carteles Unidos - Jalisco Cartel New Generation,16805.0,16805,Carteles Unidos - Jalisco Cartel New Generation,8095.0,8095,Carteles Unidos,1151.0,1151,Jalisco Cartel New Generation,1,"""El Sol de Zamora,2020-11-24,In Zinapécuaro, 2 men were shot at a truck stop""",El Sol de Zamora,2020-11-24,"In Zinapécuaro, 2 men were shot at a truck stop",El Sol de Zamora,3,Zinapécuaro municipality,"town of La Palma, on the Zinapécuaro-Ciudad Hidalgo junction",Michoacán state,Zinapécuaro municipality,19.86886,-100.74184,POINT (-100.74184 19.86886),157839,Mexico,70,Americas,1,1,2020-11-24 00:00:00.000,2020-11-24 00:00:00.000,0,0,0,2,2,2,2,,,mexicocentral,88.19047403638871
7403,382113,GUA-2020-2-15809-220,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Universal,2020-01-03,Inicio de año violento en Guanajuato, matan a 13 personas""",El Universal,2020-01-03,"Inicio de año violento en Guanajuato, matan a 13 personas",El Universal,1,La Palmita village,"Palmita community of San Gabriel to the Merino community, belonging to Cortázar",Guanajuato state,Celaya municipality,20.49806,-100.87806,POINT (-100.87806 20.49806),158559,Mexico,70,Americas,1,1,2020-01-01 00:00:00.000,2020-01-01 00:00:00.000,0,0,0,2,2,2,2,,,mexicocentral,51.836554420374625
7404,382305,GUA-2020-2-15809-224,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Milenio,2020-01-14,Asesinan a adulto mayor y a niño en Celaya""",Milenio,2020-01-14,Asesinan a adulto mayor y a niño en Celaya,Milenio,1,Celaya town,El Becerro community belonging to the municipality of Celaya,Guanajuato state,Celaya municipality,20.52353,-100.8157,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2020-01-13 00:00:00.000,2020-01-13 00:00:00.000,0,0,0,2,2,2,2,,,mexicocentral,44.933667252014054
7405,382332,GUA-2020-2-15809-228,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""La Jornada,2020-01-16,Guanajuato: 40 asesinatos en cuatro días""",La Jornada,2020-01-16,Guanajuato: 40 asesinatos en cuatro días,La Jornada,2,Celaya town,Celaya,Guanajuato state,Celaya municipality,20.52353,-100.8157,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2020-01-15 00:00:00.000,2020-01-15 00:00:00.000,0,0,0,2,2,2,2,,,mexicocentral,44.933667252014054
7406,382453,GUA-2020-2-15809-229,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2020-11-18,Two corpses are left in Acámbaro""",El Sol de León,2020-11-18,Two corpses are left in Acámbaro,El Sol de León,1,Parada la Merced village,"Acámbaro-Salvatierra highway
entrance to the La Merced community.",Guanajuato state,Acámbaro municipality,20.05427,-100.80448,POINT (-100.80448 20.05427),158559,Mexico,70,Americas,1,1,2020-11-18 00:00:00.000,2020-11-18 00:00:00.000,0,0,0,2,2,2,2,,,mexicocentral,73.59716907323899
7407,382455,GUA-2020-2-15809-231,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2020-11-21,They murder three in different events in Salamanca""",El Sol de León,2020-11-21,They murder three in different events in Salamanca,El Sol de León,1,Salamanca town,5 de Febrero and Hidalgo streets of Valtierrilla,Guanajuato state,Salamanca municipality,20.57196,-101.19154,POINT (-101.19154 20.57196),159278,Mexico,70,Americas,1,1,2020-11-21 00:00:00.000,2020-11-21 00:00:00.000,0,0,0,2,2,2,2,,,mexicocentral,83.46289333068609
7408,382456,GUA-2020-2-15809-232,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2020-11-21,They murder three in different events in Salamanca""",El Sol de León,2020-11-21,They murder three in different events in Salamanca,El Sol de León,1,Salamanca town,"main garden of the community, Valtierilla",Guanajuato state,Salamanca municipality,20.57196,-101.19154,POINT (-101.19154 20.57196),159278,Mexico,70,Americas,1,1,2020-11-21 00:00:00.000,2020-11-21 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,83.46289333068609
7409,382459,GUA-2020-2-15809-233,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2020-11-23,Two men are murdered in the Capitales de Europa neighborhood in Celaya""",El Sol de León,2020-11-23,Two men are murdered in the Capitales de Europa neighborhood in Celaya,El Sol de León,1,Celaya town,Capitales de Europa neighborhood,Guanajuato state,Celaya municipality,20.52353,-100.8157,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2020-11-23 00:00:00.000,2020-11-23 00:00:00.000,0,0,0,2,2,2,2,,,mexicocentral,44.933667252014054
7410,382465,GUA-2020-2-15809-235,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2020-11-26,3 bodies are left in the community of Marroquín in Apaseo el Alto""",El Sol de León,2020-11-26,3 bodies are left in the community of Marroquín in Apaseo el Alto,El Sol de León,1,Marroquín village,"community of Marroquín
Apaseo el Alto, Gto",Guanajuato state,Apaseo el Alto municipality,20.51138,-100.55946,POINT (-100.55946 20.51138),159279,Mexico,70,Americas,1,1,2020-11-26 00:00:00.000,2020-11-26 00:00:00.000,0,0,0,3,3,3,3,,,mexicocentral,19.690993819893766
7411,382484,GUA-2020-2-15809-241.1,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2020-12-04,Violent December: 38 people killed in 72 hours in Guanajuato""",El Sol de León,2020-12-04,Violent December: 38 people killed in 72 hours in Guanajuato,El Sol de León,1,Valle de Santiago town,Ranchos Unidos community.,Guanajuato state,Valle de Santiago municipality,20.392778,-101.191389,POINT (-101.191389 20.392778),158558,Mexico,70,Americas,1,1,2020-12-02 00:00:00.000,2020-12-02 00:00:00.000,0,0,1,1,2,2,2,,,mexicocentral,86.30461187216281
7412,382500,GUA-2020-2-15809-247,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2020-12-09,They kill two men in communities of Salvatierra""",El Sol de León,2020-12-09,They kill two men in communities of Salvatierra,El Sol de León,1,Salvatierra town,La Luz community,Guanajuato state,Salvatierra municipality,20.21249,-100.87923,POINT (-100.87923 20.21249),158559,Mexico,70,Americas,1,1,2020-12-09 00:00:00.000,2020-12-09 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,66.04407739983202
7413,382501,GUA-2020-2-15809-246.2,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2020-12-09,They kill two men in communities of Salvatierra""",El Sol de León,2020-12-09,They kill two men in communities of Salvatierra,El Sol de León,2,Salvatierra town,state highway between the communities of El Sabino and El Capulín,Guanajuato state,Salvatierra municipality,20.21249,-100.87923,POINT (-100.87923 20.21249),158559,Mexico,70,Americas,1,1,2020-12-09 00:00:00.000,2020-12-09 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,66.04407739983202
7414,382525,GUA-2020-2-15809-249,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2020-12-22,[VIDEO] They kill three people in the downtown area of ​​Cortazar""",El Sol de León,2020-12-22,[VIDEO] They kill three people in the downtown area of ​​Cortazar,El Sol de León,1,Cortazar town,Central Zone of Cortazar,Guanajuato state,Cortazar municipality,20.48008,-100.96067,POINT (-100.96067 20.48008),158559,Mexico,70,Americas,1,1,2020-12-22 00:00:00.000,2020-12-22 00:00:00.000,0,0,0,3,3,3,3,,,mexicocentral,60.66752266960248
7415,382544,GUA-2020-2-15809-251,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2021-01-01,Armed attack leaves five dead in San Luis de la Paz""",El Sol de León,2021-01-01,Armed attack leaves five dead in San Luis de la Paz,El Sol de León,1,San Luis de la Paz town,"San Luis de la Paz
Del Sol neighborhood.",Guanajuato state,San Luis de la Paz municipality,21.294319,-100.517364,POINT (-100.517364 21.294319),159999,Mexico,70,Americas,1,1,2020-12-31 00:00:00.000,2020-12-31 00:00:00.000,0,0,0,5,5,5,5,,,mexicocentral,79.42584728501896
7416,382697,GUA-2020-2-15809-281,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2020-01-27,Total of 43 homicides in just one week""",El Sol de León,2020-01-27,Total of 43 homicides in just one week,El Sol de León,5,Road that connects the communities of Ixtla and Ojo Zarco,"Apaseo El Grande
road that connects the communities of Ixtla and Ojo Zarco.",Guanajuato state,Apaseo el Grande municipality,20.63576,-100.59481,POINT (-100.59481 20.63576),159279,Mexico,70,Americas,1,1,2020-01-20 00:00:00.000,2020-01-20 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,21.914784578396965
7417,382698,GUA-2020-2-15809-282,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2020-01-27,Total of 43 homicides in just one week""",El Sol de León,2020-01-27,Total of 43 homicides in just one week,El Sol de León,1,Salvatierra town,Posadas Ocampo Boulevard,Guanajuato state,Salvatierra municipality,20.21249,-100.87923,POINT (-100.87923 20.21249),158559,Mexico,70,Americas,1,1,2020-01-22 00:00:00.000,2020-01-22 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,66.04407739983202
7418,382699,GUA-2020-2-15809-285,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2020-01-27,Total of 43 homicides in just one week""",El Sol de León,2020-01-27,Total of 43 homicides in just one week,El Sol de León,2,Yuriria town,Yuriria,Guanajuato state,Yuriria municipality,20.210548,-101.129738,POINT (-101.129738 20.210548),158558,Mexico,70,Americas,1,1,2020-01-26 00:00:00.000,2020-01-26 00:00:00.000,0,0,0,2,2,2,2,,,mexicocentral,87.88657353590024
7419,382700,GUA-2020-2-15809-284,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2020-01-27,Total of 43 homicides in just one week""",El Sol de León,2020-01-27,Total of 43 homicides in just one week,El Sol de León,2,Acámbaro town,Acámbaro,Guanajuato state,Acámbaro municipality,20.03024,-100.72249,POINT (-100.72249 20.03024),158559,Mexico,70,Americas,1,1,2020-01-23 00:00:00.000,2020-01-23 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,71.2482677131654
7420,382701,GUA-2020-2-15809-283,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2020-01-27,Total of 43 homicides in just one week""",El Sol de León,2020-01-27,Total of 43 homicides in just one week,El Sol de León,2,Apaseo El Grande town,Caleras de Ameche,Guanajuato state,Apaseo el Grande municipality,20.5453,-100.687388,POINT (-100.687388 20.5453),159279,Mexico,70,Americas,1,1,2020-01-23 00:00:00.000,2020-01-23 00:00:00.000,0,0,2,1,3,3,3,,,mexicocentral,31.356695089730973
7421,382703,GUA-2020-2-15809-344,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2020-01-27,Total of 43 homicides in just one week""",El Sol de León,2020-01-27,Total of 43 homicides in just one week,El Sol de León,1,Celaya town,Los Lagos neighborhood,Guanajuato state,Celaya municipality,20.52353,-100.8157,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2020-01-26 00:00:00.000,2020-01-26 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,44.933667252014054
7422,385754,GUA-2020-2-15809-306,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Reforma,2020-02-16,Ejecuta comando a cuatro en bar de Guanajuato""",Reforma,2020-02-16,Ejecuta comando a cuatro en bar de Guanajuato,Reforma,1,Juventino Rosas town,"""Povas"" bar, in the municipality of Juventino Rosas, Guanajuato",Guanajuato state,Santa Cruz de Juventino Rosas municipality,20.64337,-100.99286,POINT (-100.99286 20.64337),159279,Mexico,70,Americas,1,1,2020-02-14 00:00:00.000,2020-02-14 00:00:00.000,0,0,0,4,4,4,4,,,mexicocentral,63.02193604625932
7423,385756,GUA-2020-2-15809-307,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Universal,2020-02-16,Matan a 4 en ataque contra bar en Juventino Rosas""",El Universal,2020-02-16,Matan a 4 en ataque contra bar en Juventino Rosas,El Universal,1,Juventino Rosas town,El Cielo neighborhood,Guanajuato state,Santa Cruz de Juventino Rosas municipality,20.64337,-100.99286,POINT (-100.99286 20.64337),159279,Mexico,70,Americas,1,1,2020-02-15 00:00:00.000,2020-02-15 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,63.02193604625932
7424,385842,GUA-2020-2-15809-343,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Universal,2020-02-22,Suman siete personas asesinadas este sábado en Celaya""",El Universal,2020-02-22,Suman siete personas asesinadas este sábado en Celaya,El Universal,1,Celaya town,"Celaya-Salvatierra highway, near the Partidas bridge",Guanajuato state,Celaya municipality,20.52353,-100.8157,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2020-02-22 00:00:00.000,2020-02-22 00:00:00.000,0,0,0,2,2,2,2,,,mexicocentral,44.933667252014054
7425,385843,GUA-2020-2-15809-310,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Universal,2020-02-22,Suman siete personas asesinadas este sábado en Celaya""",El Universal,2020-02-22,Suman siete personas asesinadas este sábado en Celaya,El Universal,1,Celaya town,Progreso Solidaridad neighborhood,Guanajuato state,Celaya municipality,20.52353,-100.8157,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2020-02-22 00:00:00.000,2020-02-22 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,44.933667252014054
7426,385844,GUA-2020-2-15809-311,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Universal,2020-02-22,Suman siete personas asesinadas este sábado en Celaya""",El Universal,2020-02-22,Suman siete personas asesinadas este sábado en Celaya,El Universal,1,Celaya town,Revolución neighborhood,Guanajuato state,Celaya municipality,20.52353,-100.8157,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2020-02-22 00:00:00.000,2020-02-22 00:00:00.000,0,0,0,4,4,4,4,,,mexicocentral,44.933667252014054
7427,385845,GUA-2020-2-15809-312,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Universal,2020-02-22,Suman siete personas asesinadas este sábado en Celaya""",El Universal,2020-02-22,Suman siete personas asesinadas este sábado en Celaya,El Universal,3,Salvatierra municipality,"Salvatierra-Yuriria highway, in the San Pedro de los Naranjos community.",Guanajuato state,Salvatierra municipality,20.21094,-100.9124,POINT (-100.9124 20.21094),158559,Mexico,70,Americas,1,1,2020-02-22 00:00:00.000,2020-02-22 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,68.8536514603838
7428,385876,GUA-2020-2-15809-313,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Milenio,2020-02-24,Ejecutan a empleado de una tienda en Salvatierra""",Milenio,2020-02-24,Ejecutan a empleado de una tienda en Salvatierra,Milenio,1,Salvatierra town,"a few meters from the Main Garden, on Benito Juárez Street",Guanajuato state,Salvatierra municipality,20.21249,-100.87923,POINT (-100.87923 20.21249),158559,Mexico,70,Americas,1,1,2020-02-24 00:00:00.000,2020-02-24 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,66.04407739983202
7429,386340,GUA-2020-2-15809-318,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Universal,2020-03-31,Matan a policía y ocho civiles en distintos hechos en Guanajuato""",El Universal,2020-03-31,Matan a policía y ocho civiles en distintos hechos en Guanajuato,El Universal,3,Celaya municipality,El Becerro community of Celaya.,Guanajuato state,Celaya municipality,20.53681,-100.80678,POINT (-100.80678 20.53681),159279,Mexico,70,Americas,1,1,2020-03-31 00:00:00.000,2020-03-31 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,43.79226176060634
7430,386413,GUA-2020-2-15809-319,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Universal,2020-04-02,Asesinan a tres personas en motel de Apaseo el Grande, Guanajuato""",El Universal,2020-04-02,"Asesinan a tres personas en motel de Apaseo el Grande, Guanajuato",El Universal,2,Apaseo El Grande town,"Real del Alto motel, located on the Apaseo el Grande-Querétaro highway",Guanajuato state,Apaseo el Grande municipality,20.5453,-100.687388,POINT (-100.687388 20.5453),159279,Mexico,70,Americas,1,1,2020-04-02 00:00:00.000,2020-04-02 00:00:00.000,0,0,2,1,3,3,3,,,mexicocentral,31.356695089730973
7431,386633,GUA-2020-2-15809-322,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Reforma,2020-06-25,Solicita paz a capo; lo matan en Abasolo""",Reforma,2020-06-25,Solicita paz a capo; lo matan en Abasolo,Reforma,1,El Caracol village,,Guanajuato state,Villagrán municipality,20.56718,-100.9829,POINT (-100.9829 20.56718),159279,Mexico,70,Americas,1,1,2020-06-24 00:00:00.000,2020-06-24 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,61.77289137069214
7432,386635,GUA-2020-2-15809-323,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Reforma,2020-06-25,Arrecia en Salamanca violencia del crimen""",Reforma,2020-06-25,Arrecia en Salamanca violencia del crimen,Reforma,1,Salamanca town,in the Los Sauces neighborhood,Guanajuato state,Salamanca municipality,20.57196,-101.19154,POINT (-101.19154 20.57196),159278,Mexico,70,Americas,1,1,2020-06-24 00:00:00.000,2020-06-24 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,83.46289333068609
